src,dest,dist
AUH,FRA,4867893
LAX,DEN,1387024
RIC,EWR,446589
DME,KUF,821549
GCM,PHL,2355343
MSY,CLT,1047881
SDQ,MIA,1364924
CUN,SFO,3874237
BUD,BRI,727496
AUS,DEN,1247440
MCO,PHX,2975132
HNL,YVR,4353575
ADB,FRA,1969175
JFK,JED,10242996
OPO,MAD,439155
DSA,PMI,1574284
MEL,PER,2706038
FCO,BSL,743500
PRG,BRS,1204196
CLE,RIC,583015
MXP,EWR,6453385
YEG,EWR,3255544
MIA,LAX,3768873
SFO,ICN,9106147
PER,DPS,2569167
BGY,WAW,1094397
BNA,CHS,706545
MCO,JAN,945763
CUN,YYC,4088511
HER,DUS,2304161
TGD,ZRH,1016500
ARN,MAN,1419454
IST,ISB,3966789
ATH,FCO,1087546
LIN,LGW,944969
ANC,ORD,4580121
EWR,OSL,5948998
JAX,IAD,1014105
PVG,ORD,11357142
DME,LGW,2551468
IAH,MIA,1551545
ORD,CVG,425494
STL,DFW,885277
GDN,LTN,1287033
BNA,MCI,790834
MCO,RDU,859400
ATL,LGA,1225550
TIJ,SJD,1261052
DMM,DXB,573992
BKK,CAI,7288704
TFS,MAN,3046144
YYZ,AMS,6006888
EDI,AMS,668010
NCE,TLS,472083
BWI,ORD,1000129
MCI,CLE,1116605
SJD,SFO,2008462
ICN,HKG,2066884
DFW,BZE,1913222
MEM,DCA,1226246
PHX,FLL,3174010
GOA,CTA,932219
GDN,CGN,859320
CMH,BWI,542273
MKE,MSP,478577
YEG,YWG,1190309
ESB,ERZ,697687
BNE,AKL,2297838
DXB,LIS,6148629
SIN,TPE,3213157
LGW,FCO,1407460
DFW,IAD,1885703
IAH,DTW,1730152
ORD,LAS,2436933
FRA,CMB,8069536
CLT,GPT,928658
JFK,BWI,295745
PHL,CMH,653900
PMI,BCN,201751
TLV,PRG,2635515
DEN,SLC,629109
RNO,LAS,556014
BLR,MCT,2348661
KWI,JED,1217527
BKK,IST,7513540
IST,MED,2083719
NAP,ORY,1281719
CUN,YYC,4088511
MAN,SOF,2234025
BDL,YUL,401537
EWR,ROC,396347
LAX,BWI,3748157
RDU,IAH,1677620
DME,SGN,7685653
LAX,LHR,8780646
PHL,MHT,465525
NCE,BCN,497104
SVG,VNO,1285510
DTW,LAS,2814248
PIT,BNA,743102
YYZ,DFW,1929971
MED,JED,323183
DLM,NCL,3078933
CDG,YYZ,6036891
MAN,PFO,3416568
BRU,GOT,906590
GLA,EWR,5195710
LEX,IAH,1332825
SJD,LAX,1465810
VKO,JFK,7521570
DFW,BTR,616460
RAR,LAX,7516170
MEL,BNE,1379225
MIA,ATL,956918
SDQ,SXM,695103
LAS,SAN,415806
STL,BNA,437619
SIN,CMB,2751834
DMM,MED,1036292
IST,ISE,371476
LBA,PMI,1625602
ALC,MAN,1680338
LGW,SCQ,1108676
SVX,PEK,4375316
ICN,NRT,1259635
PVG,SFO,9897913
AER,VKO,1364136
IST,FRA,1867309
ORD,MSY,1346544
YHZ,DCA,1305162
FUK,HAN,2784959
LCA,BEG,1582755
BOS,MKE,1384187
MDW,FLL,1877288
KIN,YYZ,2866576
HAJ,PMI,1530692
JED,LHR,4749327
BKK,XMN,2185001
MLA,IST,1372769
TFS,CWL,2819888
YUL,FCO,6602615
CPH,FCO,1536381
NCE,NCL,1418801
CMH,IAD,482083
IAD,AUS,2086884
MUC,JFK,6498472
STL,SFO,2792548
TLV,DME,2610393
DCA,TPA,1309470
LIS,FAO,221470
KUL,SGN,1046467
DME,PMI,3131751
JAN,HOU,578140
SJU,TPA,1991400
CCJ,MCT,2325326
DMM,IST,2512040
LHR,BKK,9588788
SAW,DUS,2077757
GVA,TUN,1097328
EDI,CPH,1004058
ORY,ATH,2109697
DEN,BIL,732179
ORD,BHM,939545
YOW,EWR,528680
LGA,PBI,1665078
PHX,IND,2395506
BRI,PMO,455315
HOU,ATL,1119610
LOS,ACC,400782
IND,LAS,2558684
SAT,ATL,1406844
CGN,AYT,2435247
RGN,BKK,610657
DMM,CMB,3833568
SAW,MLA,1409242
MAN,MLA,2342713
TUN,BLQ,858020
IAD,EWR,341831
ORD,ABQ,1798900
TXL,EWR,6404821
DFW,GSP,1387197
MIA,SSA,6245821
TYS,ORD,763912
DAD,REP,554894
BRU,GOT,906590
IST,TLS,2272051
OPO,ORY,1201323
YUL,BOD,5533543
CMN,MXP,1948193
NCE,LIS,1471120
CLE,MCI,1116605
GDL,LAX,2103947
LAX,PDX,1341483
NBE,LED,2998578
DCA,MCI,1527977
LEX,CLT,453179
PHL,STL,1309181
WRO,DSA,1245866
DEN,JAX,2328016
PHX,CMH,2688201
GZT,ADB,922879
EMA,AGP,1812405
IST,BSL,1843355
SIN,HAK,2173040
BRS,PRG,1204196
LTN,LIS,1606581
EWR,HNL,7986314
JFK,LAX,3982940
PHX,DEN,968501
IND,DFW,1224752
ORD,FLL,1901990
TPE,LAX,10941808
TFS,RIX,4510906
LAS,IND,2558684
SLC,SEA,1108035
MCT,KUL,5209413
SAN,MEX,2329215
CAN,RUH,6697656
MAN,CUN,7805411
IST,LGW,2490527
MAN,FAO,1868651
SIN,MLE,3401498
BRS,HER,2849571
MAD,CDG,1062563
BHX,BRU,464226
EWR,SJU,2587587
LAX,HNL,4113181
SFO,FLL,4157426
DFW,MSY,720196
MIA,IAH,1551545
PIT,RDU,527543
PMI,BOD,651716
LAS,ONT,316716
STL,MDW,404078
FAO,STR,1903820
COK,DMM,3329792
BKK,CGK,2285700
IST,YYZ,8220049
BNE,MEL,1379225
EDI,TFS,3273976
OPO,LGW,1278877
IAH,HNL,6282490
ORD,DAY,386562
TPA,TLH,321300
VNO,DME,810667
DFW,CID,1102854
LHR,PHL,5704860
PHX,HNL,4694959
ATL,MSY,683812
HEL,BCN,2631653
MXP,MRS,370041
IST,AUH,3018871
OPO,LGW,1278877
BCN,NCL,1552777
LPA,LGW,2876614
AMS,IAH,8066546
EWR,LAS,3584324
JFK,SFO,4161868
PHX,SFO,1047476
DME,BCN,3035305
CLT,CAE,142384
FLL,PHL,1597083
MIA,YYZ,1984935
SAN,PHX,489593
BGO,KTW,1396621
ATL,MSY,683812
MCO,BHM,770646
TPA,PIT,1404307
KJA,FRU,1942978
JED,MAN,4958501
FRA,BKK,9011038
SAW,ADA,675749
TFS,LBA,3115667
YYC,YEG,246172
EDI,NAP,2111900
PFO,EDI,3600883
CLE,DFW,1643252
IAD,BNA,872625
MSP,IAH,1663889
TPA,FLL,316622
RNO,PHX,966814
MEL,AUH,11643913
SDF,ATL,517131
BEG,DTM,1200030
AUS,SAN,1873648
MCI,MSY,1109649
TUL,STL,564086
DLM,STR,2072779
JED,CMB,4656507
IST,FCO,1386229
GLA,FAO,2113008
LIS,KBP,3380024
ALC,LTN,1510652
EWR,LIM,5843832
ICN,LAX,9646375
PIA,ORD,209113
CLT,GCM,1764727
OPO,LIS,276635
SJU,PHL,2536372
GDL,SJD,723709
SFO,ORD,2971042
EIN,WAW,1076298
BHM,HOU,917790
MCO,BWI,1266528
TPA,ROC,1736212
CGN,HER,2252729
SMF,GDL,2671143
CMB,DMM,3833568
TFS,BRS,2839458
IST,NRT,9017436
STN,FAO,1773967
YUL,MCO,2005436
CPH,SXF,364838
NCE,BCN,497104
BRU,IAD,6263332
FRA,ORD,6989189
LIS,EWR,5446739
SFO,YEG,1871243
VKO,TLV,2626552
DEN,DFW,1031943
LIT,DFW,489773
PHL,YUL,633949
HAN,FUK,2784959
BCN,NCE,497104
EIN,BEG,1330032
BWI,SEA,3757432
MDW,SMF,2881048
SJU,YYZ,3076187
MNL,PVG,1843998
RUH,HYD,3397233
CPH,IST,2011193
BCN,LIS,996185
ZRH,TUN,1186982
LGW,AYT,2912998
DEN,SHV,1274901
CLT,CLE,692504
IST,IAH,10280005
MAD,ORY,1027841
SGN,FUK,3499562
DKR,BCN,3497855
DEN,LAS,1011047
PIT,TPA,1404307
JED,CGK,7973639
BHX,LCA,3404425
BCN,LPL,1388232
LGW,OPO,1278877
DKR,JNB,6705779
ORD,PTY,3740738
HKG,SIN,2555450
ORD,MEM,790811
VPS,DCA,1270553
SGN,DAD,601846
BCN,NUE,1149874
BWI,LAX,3748157
MKE,RSW,1904077
SXM,YYZ,3237997
ADB,CGN,2103900
VNO,LED,648740
MDW,MSP,561077
ERZ,ESB,697687
EMA,LPA,2999158
AMS,LGW,365748
LGW,NAP,1594028
IAH,UIO,3788144
SAN,LAX,175594
DME,PUJ,9309762
CLT,YOW,1208064
LAX,IND,2919042
PHL,MAN,5526217
XMN,DAD,1399296
OTP,TSF,1099587
FLL,PHX,3174010
PHX,SNA,544395
YYZ,YYT,2129197
RUH,SAW,2392937
AYT,LGW,2912998
NBE,LGW,1877133
NBE,FRA,1557364
GVA,LGW,715839
SXF,NAP,1279047
ORD,DUB,5911772
ANC,PHX,4106110
DFW,SJU,3484412
MKE,PHL,1110610
RSW,PHL,1597679
SIN,PER,3895068
ACA,MEX,305194
BCN,GDN,1893141
ABQ,DEN,561827
LAS,MSY,2413772
SJC,SEA,1120845
MCT,COK,2432174
CCJ,JED,4088018
LAS,MAN,8187015
IST,GOT,2197953
DPS,SIN,1668395
BOD,NCE,646460
LTN,EDI,494575
AUS,SFO,2419939
EWR,SNN,4981227
LAX,IAH,2219215
SEA,YVR,204586
CLT,PWM,1307333
JFK,CMH,777480
PBI,DFW,1774213
MAD,DKR,3158243
SJD,GDL,723709
ALC,AMS,1612669
LPL,GDN,1402041
DEN,AMA,578030
PHX,FLL,3174010
YYC,YOW,2886707
HEL,ADB,2454322
SVO,IST,1781367
NBE,LGW,1877133
IST,KUL,8378215
NBE,EMA,2077902
FCO,YYZ,7104842
BRS,CPH,1120722
MAN,BFS,296293
BOS,SFO,4351856
FWA,ORD,252094
MEX,DEN,2326906
MSQ,DME,659154
CVG,DFW,1306158
PER,AKL,5347928
AGP,TFN,1433805
SGN,CGK,1873779
BCN,WAW,1872630
OTP,CRL,1749060
DAY,DEN,1745773
YYZ,YEG,2695900
GDL,MEX,459614
BFS,NBE,2428947
IST,LOS,4574730
YUL,LGW,5261147
CAG,MXP,709109
MXP,LIS,1654762
BAH,DOH,147554
LIM,IAH,5042249
SFO,IAD,3892726
LHR,MAN,243142
DAY,LGA,883983
LHR,CLT,6424434
MEL,AKL,2643563
SAV,ATL,345142
MSP,SAN,2465773
LBA,TFS,3115667
MIA,LIS,6689456
LTN,BUD,1494933
SVX,PRG,3116098
EWR,LIS,5446739
IAH,SNA,2166874
PEK,IAH,11578928
AGP,VKO,3766890
CLT,MCI,1301322
IST,IAD,8433633
ORD,NRT,10097133
YYZ,LGA,573997
FUK,SGN,3499562
BCN,DKR,3497855
MXP,OTP,1369815
BOS,STL,1684487
YEG,PHX,2211689
RUH,DOH,496330
DLM,IST,473339
ALC,EMA,1618095
ADB,LGW,2571618
TLV,GVA,2922228
IAH,GRU,7888483
ORD,GSP,929313
ZRH,MIA,7859654
BZE,DFW,1913222
DTW,CLT,804580
ROC,CLT,921782
AUS,ATL,1308137
NAP,BCN,1026232
OTP,BGY,1293670
DTW,DEN,1806779
PIT,ATL,847031
YYZ,SXM,3237997
SVO,ODS,1160415
NCL,ABZ,243039
ESB,FRA,2202641
EDI,TFS,3273976
SYD,SIN,6287957
DFW,LAX,1987383
IAH,MOB,686949
PBI,CLE,1641672
ALC,DME,3431481
DCA,MHT,654087
PHL,JAX,1193832
HAN,CAN,808397
BCN,LUX,980163
NAP,OTP,1049160
DEN,LGA,2606361
RNO,MDW,2704312
KWI,RUH,489498
SVO,IKA,2512121
BHX,NCL,287579
IST,EDI,2863318
MAN,PFO,3416568
SZX,SIN,2583678
BRS,SXF,1121483
MAN,ATH,2640427
BNA,EWR,1203024
MIA,DEN,2750276
SFO,LHR,8638229
HRG,VKO,3168033
CMH,LAX,3210933
JFK,JNB,12824982
PEK,ORD,10587677
LPA,MAD,1765053
HAN,KIX,3231539
BCN,HEL,2631653
LTN,LJU,1249406
RUH,AMM,1288738
BKK,HKG,1688538
CMN,LIS,616618
CJU,GMP,449829
GVA,TFS,2832827
VCE,BSL,436287
IAH,HSV,957010
ORD,IAH,1488809
YVR,ORD,2838650
DFW,MIA,1803879
MCO,CLT,753101
PHX,JFK,3465402
VRN,PMO,822430
BOS,ATL,1522612
TLS,PMI,467125
IND,MCI,725342
SAT,BNA,1322484
BAH,RUH,421118
MAN,MLA,2342713
LPA,EMA,2999158
BSL,AYT,2244671
MAD,LTN,1288603
ATL,EWR,1199940
EWR,SXM,2725319
SFO,ATL,3442220
KUF,DME,821549
DAY,ORD,386562
LAX,IAH,2219215
PHL,RDU,542021
ATL,LAX,3132519
PMI,ORY,1019773
ACC,LOS,400782
IAD,DEN,2337442
SAT,TPA,1564798
KEF,CPH,2150996
PVR,MEX,661123
AMM,RUH,1288738
DXB,IST,3009979
ADB,LGW,2571618
LPA,LGW,2876614
NBE,DUS,1715500
STN,AMS,313869
DEN,OKC,796874
IAH,BOG,3576907
ORD,DTW,377372
IST,ODS,623790
AUS,PHX,1403333
PIT,LGA,538888
LHR,DTW,6061380
ACC,LOS,400782
NCL,SVG,617130
IND,RSW,1521429
SAT,DEN,1278093
DRS,LCY,955426
KRT,MED,1242072
SVO,MAD,3426455
ABZ,NCL,243039
IST,ALG,2264403
LGW,AYT,2912998
PDL,OPO,1511873
BRS,AMS,525617
LPL,MAD,1428434
PEK,SVX,4375316
EWR,CLT,850495
IND,IAD,766572
PTY,MIA,1853265
DME,IAH,9553435
CLT,SAT,1762458
MEX,MTY,710333
LAX,CUN,3409703
IKA,PVG,6456246
ATL,LAX,3132519
LAX,PHX,595615
STL,BWI,1187378
DUS,DLM,2379291
IST,RUH,2429756
CTS,BKK,5072461
MED,IST,2083719
YYZ,MCO,1698569
DLM,BRS,2970319
ORY,PMO,1455775
CUN,DEN,2686529
HNL,AKL,7062941
MCO,IAH,1374522
SIN,HKG,2555450
NRT,DFW,10343726
STL,MIA,1719508
AUH,SGN,5685903
AGP,PMI,710226
GDN,SVG,930938
BUF,BWI,452658
MKE,ATL,1076838
YHZ,MCO,2410859
ADB,MUC,1668785
SVO,VIE,1666697
EMA,TFS,3026673
BFS,KRK,1830912
LGW,ZAG,1340710
DUB,ORD,5911772
IAH,ORF,1933179
ORD,SMF,2866836
CMB,DME,6503987
CLT,JFK,870860
IAD,LAX,3682125
ORD,RNO,2689805
CGK,SGN,1873779
BCN,VCE,953508
GDN,EIN,937305
BWI,STL,1187378
MSY,MCI,1109649
YEG,YYC,246172
AYT,ADA,399145
BHX,BJV,2841526
HER,ORY,2388384
OPO,BCN,900981
BCN,BRS,1179708
LGW,TLV,3561648
EVN,LED,2397868
EWR,MKE,1166305
IND,DEN,1571528
SDF,CLE,489778
DOK,DME,816210
CUN,JFK,2502059
PHL,RIC,318930
ATL,MEX,2141025
ATL,LHR,6776332
MUC,AGP,1856538
SOF,MAD,2252874
HOU,ABQ,1221740
ROC,MDW,841764
KEF,LGW,1939989
GDL,CUN,1711337
SVX,AER,2084146
LBA,SOU,325091
HAM,AYT,2456335
BJV,ORY,2408377
AUH,CMN,6063424
TUN,LHR,1831294
HAM,ATH,2046151
TLS,BRS,914907
DEN,SGF,1024776
ORD,JAX,1390505
AVL,CLT,147437
DKR,JNB,6705779
MSY,ORD,1346544
SAT,ORD,1676186
LAX,ATL,3132519
SMF,SEA,974219
MCT,RUH,1185618
GDL,ONT,2057096
DMM,BOM,2501437
MAN,HRG,4148298
SIN,BLR,3179635
BRS,KEF,1821767
MAD,GVA,1009855
BIL,DEN,732179
FLL,IAD,1449577
LAX,PTY,4844071
SFO,GDL,2641984
CLT,TRI,192561
JFK,PHX,3465402
PHL,AUS,2301949
MAD,PRG,1751745
BCN,AGP,766442
LTN,WRO,1198681
DEN,MCO,2488775
PHX,SEA,1781033
YYT,YYZ,2129197
SVO,MSQ,644382
EVN,PRG,2592788
MCO,YYT,3256677
BRS,TLS,914907
MAN,TLV,3789671
GUM,FUK,2658327
MIA,FRA,7776140
JFK,LAX,3982940
PHL,CAE,840982
CDG,GOT,1158027
SGN,REP,421544
BOD,BCN,453465
DEN,FLL,2740780
PHX,AUS,1403333
CWL,GLA,503252
SVO,TXL,1608271
DLM,LGW,2797118
IST,NCE,1799979
PFO,BRS,3364723
YYC,MAN,6797891
CDG,MXP,599276
NAP,ORY,1281719
BOS,CLE,905623
FRA,LAX,9343419
MCO,SFO,3936204
SFO,ORD,2971042
ORY,VKO,2477421
LIS,OPO,276635
PHX,TUS,177309
MEX,AUS,1200072
LGW,HRG,3902272
OPO,ORY,1201323
LTN,VCE,1171458
AUS,EWR,2419833
EWR,PDX,3916758
ICN,REP,3485386
PVR,DEN,2127235
CLT,PIT,589089
JFK,BOS,300495
ORD,SJC,2944062
BCN,OTP,1986904
HAN,PUS,2736204
OTP,GVA,1571923
BWI,CLT,580647
MHT,TPA,1937324
TFS,DUS,3237068
THR,MHD,753409
RUH,MAA,3752149
ESB,ADB,543720
BHX,LCA,3404425
LIS,OPO,276635
AMS,MAN,488234
ORD,MHT,1356658
CHS,DCA,713951
EWR,CLT,850495
SAN,DFW,1884390
CBR,SYD,236257
GLA,MCO,6638511
FLL,SJU,1683965
RDU,DEN,2311612
SAW,MED,2054365
SVO,TFS,5249969
IST,ACC,4865142
FAO,STN,1773967
MUC,FAO,2040799
AGP,MAN,1861588
SVX,DME,1426722
DSM,ORD,481342
PEK,ORD,10587677
DCA,SYR,479430
LIS,BRU,1718675
PHL,PHX,3339874
PMI,MAD,548216
HAN,REP,889981
BCN,SCQ,885442
OTP,MAD,2465039
DEN,SNA,1361344
SAN,BWI,3693382
CAI,MCT,2760028
IST,IAD,8433633
NBE,BRS,1997172
DUB,YYZ,5276059
BSL,CTA,1282224
MAN,SXF,1067146
BOS,ORD,1394737
IAD,GSP,617881
MNL,GUM,2570029
SFO,PVG,9897913
LED,FCO,2353371
CVG,CLT,539018
JFK,YUL,536681
PHL,BUF,448644
MAD,LGW,1212599
HKG,SGN,1488358
MMX,BEG,1289394
RUH,FRA,4296348
CGK,SIN,878005
CTA,LGW,1939455
GIG,LIS,7690104
HER,SXF,2106445
DEN,YYC,1445756
IAH,MEX,1227615
ORD,MSN,174592
YYZ,IAD,556211
AMM,ORD,10035380
DFW,PIT,1717891
MEX,PHX,2013822
PHX,SAN,489593
AKL,MEL,2643563
IAD,ATL,859234
LAS,AUS,1753691
SEA,DEN,1648014
DUS,PMI,1341552
RGN,SIN,1924218
CGK,JED,7973639
IST,LUX,2005478
HKG,SIN,2555450
BSL,NCE,437614
MAN,MUC,1132861
BAH,KWI,419850
FLL,ORD,1901990
SFO,IAH,2631586
LHR,SFO,8638229
DCA,FLL,1446875
PHL,YHZ,1113434
PMO,GOA,778677
ATL,SRQ,714866
FMO,BRE,126074
TRD,BOO,453967
JAX,BNA,778133
SFO,MDW,2984593
LCY,DRS,955426
TIJ,CUN,3237818
CAI,DMM,1846664
AYT,BRS,3088069
NBE,GLA,2471815
GVA,VCE,491376
SXF,MXP,828066
DEN,SFO,1556392
IAH,DFW,360938
ORD,JAN,1089988
BKK,HKG,1688538
BHM,CLT,564744
DKR,IAD,6406143
PUJ,MIA,1466117
LAX,MSY,2688036
MAN,LAS,8187015
DXB,IKA,1196922
TOS,BOO,327378
LAS,BNA,2554687
SEA,MKE,2726622
BEY,MCT,2491199
RUH,AUH,806732
SVO,PUJ,9256323
IST,BRE,2017155
LGW,PFO,3190504
BRS,PFO,3364723
SVX,KJA,1937378
EWR,HAM,6154259
JFK,ICN,11113583
SAN,SFO,718652
DME,RIX,880361
CLT,YYZ,946352
LAS,ORD,2436933
PDX,ORD,2799066
SFO,BOS,4351856
ATL,STL,778975
LIT,PHX,1829013
STL,RSW,1575366
JED,DEL,3885583
PRG,IST,1518468
ORY,TLV,3288915
EDI,KRK,1675818
DCA,DEN,2375022
IAD,AMS,6223344
MIA,ORD,1926485
SLC,SFO,963758
NAS,FLL,293239
DOH,FRA,4593012
TLH,DCA,1152122
ARN,BCN,2317184
LCA,OTP,1253755
BWI,CMH,542273
MSP,PHX,2053559
YUL,YEG,2977090
AYT,MUC,2003295
EMA,ALC,1618095
RUH,MCT,1185618
CAI,IST,1226909
TBS,IST,1351504
PMI,GLA,1890207
GVA,SCQ,1209994
STN,PMI,1384362
IAD,MIA,1482386
NBO,BRU,6551737
TPA,PBI,280524
BDL,ORD,1260278
DFW,VPS,1031475
SDF,DFW,1179153
SYD,DPS,4619780
SFO,DFW,2356680
AUS,ATL,1308137
MCI,TPA,1686111
TPA,MHT,1937324
HER,STR,1978338
JED,MCT,1976145
KIX,BKK,4160585
TZX,SAW,882022
TFS,EMA,3026673
GVA,OPO,1311349
SXF,CPH,364838
IAH,CLT,1468872
ORD,SGF,705296
ODS,SVO,1160415
CLT,AVL,147437
FRA,SIN,10284601
MAD,TFN,1771467
HAN,DME,6700170
BCN,MXP,721605
DWC,OTP,3409608
BRE,ADB,2163876
BHX,VCE,1285648
MAN,ARN,1419454
SJJ,IST,918398
PMI,LBA,1625602
YUL,BCN,5927129
CUN,AUS,1483103
HND,HNL,6201581
MEX,ORD,2712800
TUL,EWR,1954957
VKO,DWC,3708291
MGM,DFW,1000953
BNE,AKL,2297838
CUN,ATL,1416971
TXL,BCN,1511525
RGN,CNX,363727
GEG,OAK,1164217
PIT,PHX,2918884
SVO,GYD,1955961
NCL,CWL,419906
FRA,IST,1867309
EMA,ALC,1618095
LIS,CPH,2474600
LGW,GLA,596085
CGN,DME,2101167
DTW,EWR,785368
IAH,RIC,1862229
PBI,EWR,1647116
CMB,AUH,3297827
CHA,CLT,388836
FRA,IST,1867309
ORD,AUS,1573385
STL,PIT,891121
SYD,AKL,2164202
MCO,GLA,6638511
BUF,MDW,753663
MDW,SAN,2780967
TFS,STR,3184417
MNL,CEB,565210
OPO,GVA,1311349
ALC,GLA,1976719
LGW,KRK,1414454
EWR,DEN,2582895
LAX,CUN,3409703
RIC,CLE,583015
MAA,HRI,749036
CLT,FLL,1016273
GCM,MIA,728152
ORD,CMH,475624
SSA,MIA,6245821
GDL,MEX,459614
AGP,HAM,2192418
EIN,RIX,1352378
BNA,JAX,778133
MDW,ONT,2744969
YUL,JFK,536681
STR,AYT,2185373
AGP,EMA,1812405
LAX,MSP,2470984
IST,AER,959299
LGW,ADB,2571618
NCE,LIS,1471120
BFS,BCN,1606767
SVX,FCO,3801723
EWR,BZE,2903123
PIT,YYZ,357340
HRI,PEK,5150061
CLT,HTS,378376
PHL,DTW,729566
ATL,SMF,3367019
BKK,SGN,716182
BOH,PMI,1298137
DUS,LIS,1863439
LGW,FAO,1687120
DFW,FRA,8276148
IAH,BOS,2570294
ORD,DUS,6807343
KBP,AYT,1493972
BUF,BOS,636603
DOH,BCN,4868789
MSY,PHL,1751665
SKG,ATH,298859
EWR,SFO,4128402
DTM,BUD,956596
ATL,CHS,416873
LGA,BNA,1229747
STL,LGA,1429259
CGN,LPA,3174279
MEX,SAN,2329215
HYD,DMM,3122884
HKG,BKK,1688538
NUE,IST,1678261
GLA,CDG,897891
PRG,MAN,1195244
COS,IAD,2355457
MLI,ORD,224449
TPA,ORD,1628198
DFW,IAH,360938
LIT,ORD,888537
PHL,ZRH,6476977
BOD,PMO,1366337
SGN,BKK,716182
BCN,TXL,1511525
BWI,SLC,3000951
MSY,LAX,2688036
YVR,ORD,2838650
RUH,CAI,1613604
TRD,CPH,878790
TLV,SAW,1105066
MAN,CUN,7805411
NBE,ZRH,1274563
GVA,ATH,1734010
SXF,PMI,1648743
DEN,CLE,1932769
IAD,PIT,293578
ORD,EWR,1157371
YYZ,PIT,357340
CLT,GSO,133831
JFK,CLE,683917
ORD,PBI,1840569
YOW,PHL,606496
MTY,IAH,661241
ORD,SFO,2971042
FCO,VNO,1718238
BWI,DEN,2399472
MSY,ATL,683812
HAM,ADB,2150820
LIS,YYZ,5755010
AMS,PRG,707011
LGW,PFO,3190504
EWR,NAS,1762889
LAX,SJD,1465810
RDU,SFO,3862181
CLT,BUF,878756
FLL,DFW,1800777
ORD,CLE,507856
SXM,PHL,2687018
LAX,JFK,3982940
BRI,PRG,1014814
JED,CCJ,4088018
BKK,SYD,7502165
BHX,NBE,2057225
ORY,FAO,1547437
DAY,CLE,261228
IAD,HNL,7752081
MSY,ORD,1346544
SJU,IAH,3230545
VKO,MLE,6552336
DCA,RDU,364682
LAX,BNA,2892652
MAD,LPA,1765053
DEN,GEG,1344631
PHX,BNA,2331300
AMM,MCT,2370893
SVO,LED,600829
GVA,MRS,318842
FUK,ICN,563116
BRS,PFO,3364723
LIS,DXB,6148629
AMS,GVA,682155
LGW,MXP,900327
EVN,KUF,1547500
DTW,ORD,377372
IAH,SAN,2097178
PDX,DEN,1595493
HRI,PVG,5050304
CLT,IAD,517159
HTS,CLT,378376
ORD,TPA,1628198
MEL,SGN,6682550
DSM,LAS,1956190
PHL,FLL,1597083
MAN,JED,4958501
YUL,ATH,7651108
CMN,CDG,1930535
NCE,LGW,1001813
CTS,GUM,3260262
HSV,ORD,820860
MEX,LAX,2498962
TUL,DEN,871319
VKO,MXP,2280433
DFW,COS,952731
LIM,MIA,4197576
PHL,ORD,1090918
MAD,MUC,1498036
PMI,AGP,710226
DEN,SEA,1648014
YYC,YEG,246172
AYT,HAM,2456335
ALC,BHX,1577726
SIN,JED,7365000
BSR,IST,2052853
ALC,BRS,1465661
LIS,ACC,3784214
HKG,SIN,2555450
LGW,BUD,1468562
ZRH,LGW,755369
ORD,PIA,209113
ZRH,JFK,6326343
BWI,PHX,3216551
GPT,DFW,804298
OKC,DFW,281722
SJD,PHX,1161406
MSY,LAX,2688036
LGW,HAV,7519710
RSW,ATL,828121
LGW,KEF,1939989
SVX,LED,1807289
CPH,BRU,755976
IST,MXP,1704488
RGN,SIN,1924218
BRU,NAP,1345934
MAN,DME,2584169
BOI,DEN,1044309
LAS,IAH,1965841
SAV,ORD,1244244
RIX,DME,880361
DFW,CRW,1522635
MIA,CLT,1046279
RIC,DFW,1862986
PHX,ATL,2554546
BCN,OTP,1986904
ATL,CMH,719090
MCI,HOU,1071987
TPA,SJU,1991400
HAJ,TFS,3473290
SVO,IAD,7832585
LIS,IST,3230058
TLV,ORY,3288915
EDI,BJV,3111725
NCL,ALC,1864539
BZE,IAH,1552656
GRB,ORD,279063
LIT,DEN,1240470
SFO,LAS,666250
MLE,VKO,6552336
MCI,DFW,740354
PHX,PHL,3339874
AUH,MEL,11643913
LHR,PVG,9262203
ZRH,BCN,857008
IND,BWI,830389
SDF,MDW,436399
MCT,BEY,2491199
MEX,LAS,2424602
CGK,MED,8002120
BKK,BRU,9272355
IST,VCE,1425415
TFS,LGW,2910653
YYC,YVR,688315
DUS,LGW,486141
NCE,STN,1052639
CLE,ROC,393315
IAD,BOG,3807169
YEG,IAH,2983768
ATL,MIA,956918
MIA,STL,1719508
SMF,DFW,2302859
SEA,SFO,1091968
BEG,EIN,1330032
BNA,CLE,721233
MCO,LAS,3281832
CUN,YYZ,2599211
HER,FRA,2116301
IST,TLL,2069409
MAN,CTA,2214663
CEB,SIN,2422628
LTN,TLV,3605134
BOS,ZRH,6026517
LAX,ORD,2807618
FCO,VKO,2372690
CLT,STL,925817
LAX,DCA,3719085
PHL,CLE,584412
MAD,BCN,483915
SGN,FOC,2162130
BGO,BCN,2124167
PRG,LTN,1044049
DAL,ABQ,933784
OAK,ABQ,1430255
YQB,YYZ,733059
RUH,JED,852355
NCL,PMI,1753065
BEG,TUN,1225305
STN,DLM,2804524
DEN,GEG,1344631
IAD,VIE,7183990
ORD,FLL,1901990
YYC,IAH,2812079
NAS,HAV,551704
DFW,LHR,7644847
MIA,JAX,538724
RIC,PHL,318930
BNE,WLG,2512094
ATL,IND,695041
VIE,BCN,1372071
